"날짜","종가","시가","고가","저가","거래량","변동 %"
"2020- 11- 20","13,655","13,630","13,665","13,610","9.48K","0.40%"
"2020- 11- 19","13,600","13,685","13,690","13,590","21.94K","-0.91%"
"2020- 11- 18","13,725","13,755","13,775","13,710","11.64K","-0.51%"
"2020- 11- 17","13,795","13,825","13,840","13,780","11.93K","-0.22%"
"2020- 11- 16","13,825","13,815","13,895","13,810","41.12K","0.51%"
"2020- 11- 13","13,755","13,720","13,770","13,715","20.71K","0.59%"
"2020- 11- 12","13,675","13,655","13,690","13,625","19.46K","-0.73%"
"2020- 11- 11","13,775","13,755","13,790","13,730","18.55K","0.07%"
"2020- 11- 10","13,765","13,670","13,785","13,665","41.89K","-4.14%"
"2020- 11- 09","14,360","14,285","14,390","14,140","14.98K","1.23%"
"2020- 11- 06","14,185","14,265","14,270","14,185","27.89K","1.43%"
"2020- 11- 05","13,985","13,935","13,995","13,935","7.62K","0.58%"
"2020- 11- 04","13,905","14,040","14,045","13,795","8.62K","0.40%"
"2020- 11- 03","13,850","13,870","13,905","13,845","2.37K","0.36%"
"2020- 11- 02","13,800","13,735","13,805","13,720","6.87K","0.77%"
"2020- 10- 30","13,695","13,670","13,760","13,650","12.76K","-0.72%"
"2020- 10- 29","13,795","13,770","13,800","13,725","13.73K","-1.46%"
"2020- 10- 28","14,000","13,970","14,000","13,950","3.18K","-0.04%"
"2020- 10- 27","14,005","13,935","14,005","13,935","3.60K","0.79%"
"2020- 10- 26","13,895","13,920","13,935","13,880","7.15K","-0.43%"
"2020- 10- 23","13,955","13,970","13,985","13,930","8.77K","-0.71%"
"2020- 10- 22","14,055","14,095","14,095","14,010","5.92K","-0.04%"
"2020- 10- 21","14,060","13,990","14,090","13,990","7.11K","0.68%"
"2020- 10- 20","13,965","13,950","13,975","13,890","13.94K","-0.53%"
"2020- 10- 19","14,040","13,955","14,040","13,920","7.74K","0.50%"
"2020- 10- 16","13,970","13,975","14,025","13,970","3.27K","0.32%"
"2020- 10- 15","13,925","13,920","13,960","13,895","4.83K","0.04%"
"2020- 10- 14","13,920","13,895","13,920","13,815","10.38K","-1.21%"
"2020- 10- 13","14,090","14,145","14,145","14,030","7.11K","-0.56%"
"2020- 10- 12","14,170","14,155","14,190","14,115","12.19K","2.16%"
"2020- 10- 08","13,870","13,845","13,870","13,820","7.23K","0.00%"
"2020- 10- 07","13,870","13,810","13,870","13,755","9.96K","-1.21%"
"2020- 10- 06","14,040","14,065","14,070","14,025","11.61K","0.90%"
"2020- 10- 05","13,915","14,005","14,005","13,900","15.31K","0.65%"
"2020- 09- 29","13,825","13,840","13,870","13,800","12.77K","1.21%"
"2020- 09- 28","13,660","13,675","13,690","13,625","10.39K","-0.55%"
"2020- 09- 25","13,735","13,725","13,755","13,680","13.84K","0.81%"
"2020- 09- 24","13,625","13,615","13,730","13,580","25.58K","-1.16%"
"2020- 09- 23","13,785","14,005","14,005","13,780","14.46K","-1.54%"
"2020- 09- 22","14,000","14,095","14,110","14,000","12.15K","-2.51%"
"2020- 09- 21","14,360","14,340","14,385","14,330","7.92K","-0.03%"
"2020- 09- 18","14,365","14,325","14,390","14,325","16.83K","0.45%"
"2020- 09- 17","14,300","14,420","14,425","14,260","16.12K","-0.80%"
"2020- 09- 16","14,415","14,375","14,455","14,365","10.21K","-0.59%"
"2020- 09- 15","14,500","14,410","14,510","14,405","19.99K","1.15%"
"2020- 09- 14","14,335","14,310","14,370","14,270","8.54K","0.07%"
"2020- 09- 11","14,325","14,335","14,355","14,265","14.75K","-0.03%"
"2020- 09- 10","14,330","14,330","14,365","14,320","15.01K","0.88%"
"2020- 09- 09","14,205","14,200","14,235","14,160","13.77K","-0.18%"
"2020- 09- 08","14,230","14,210","14,240","14,150","21.67K","0.07%"
"2020- 09- 07","14,220","14,245","14,285","14,205","13.86K","-0.25%"
"2020- 09- 04","14,255","14,185","14,295","14,185","30.76K","0.11%"
"2020- 09- 03","14,240","14,320","14,355","14,220","22.42K","-1.56%"
"2020- 09- 02","14,465","14,525","14,530","14,425","14.39K","-1.16%"
"2020- 09- 01","14,635","14,490","14,650","14,485","16.89K","1.11%"
"2020- 08- 31","14,475","14,560","14,560","14,475","20.72K","1.15%"
"2020- 08- 28","14,310","14,175","14,320","14,160","19.24K","0.07%"
"2020- 08- 27","14,300","14,155","14,500","14,155","13.67K","1.17%"
"2020- 08- 26","14,135","14,255","14,255","14,100","21.72K","-0.70%"
"2020- 08- 25","14,235","14,220","14,260","14,185","23.38K","-0.21%"
"2020- 08- 24","14,265","14,265","14,270","14,220","29.54K","-0.35%"
"2020- 08- 21","14,315","14,365","14,395","14,290","26.88K","-0.28%"
"2020- 08- 20","14,355","14,210","14,395","14,180","44.65K","-2.15%"
"2020- 08- 19","14,670","14,790","14,795","14,620","25.71K","-0.58%"
"2020- 08- 18","14,755","14,630","14,755","14,590","42.32K","2.64%"
"2020- 08- 14","14,375","14,415","14,430","14,325","22.98K","0.91%"
"2020- 08- 13","14,245","14,160","14,315","14,150","49.36K","1.71%"
"2020- 08- 12","14,005","14,080","14,190","13,770","136.98K","-4.83%"
"2020- 08- 11","14,715","14,970","14,970","14,715","89.82K","-2.03%"
"2020- 08- 10","15,020","14,965","15,020","14,940","109.76K","-1.28%"
"2020- 08- 09","15,215","15,215","15,215","15,215","","0.00%"
"2020- 08- 07","15,215","15,290","15,295","15,100","94.29K","0.40%"
"2020- 08- 06","15,155","15,050","15,170","15,050","55.86K","1.07%"
"2020- 08- 05","14,995","14,830","15,010","14,830","64.38K","2.46%"
"2020- 08- 04","14,635","14,635","14,645","14,600","20.49K","-0.10%"
"2020- 08- 03","14,650","14,685","14,685","14,590","65.11K","0.14%"
"2020- 07- 31","14,630","14,490","14,660","14,480","57.67K","0.86%"
"2020- 07- 30","14,505","14,555","14,580","14,485","44.10K","0.14%"
"2020- 07- 29","14,485","14,455","14,500","14,420","63.21K","0.59%"
"2020- 07- 28","14,400","14,545","14,685","14,340","101.84K","0.24%"
"2020- 07- 27","14,365","14,215","14,450","14,215","61.45K","2.13%"
"2020- 07- 24","14,065","14,020","14,075","14,005","40.50K","0.72%"
"2020- 07- 23","13,965","13,925","13,965","13,885","67.76K","0.90%"
"2020- 07- 22","13,840","13,735","13,900","13,730","38.52K","1.54%"
"2020- 07- 21","13,630","13,525","13,795","13,520","16.08K","1.15%"
"2020- 07- 20","13,475","13,465","13,480","13,445","18.81K","0.48%"
"2020- 07- 17","13,410","13,400","13,415","13,380","20.74K","-0.59%"
"2020- 07- 16","13,490","13,530","13,540","13,490","22.43K","-0.07%"
"2020- 07- 15","13,500","13,505","13,530","13,490","14.51K","0.26%"
"2020- 07- 14","13,465","13,475","13,475","13,425","17.23K","-0.48%"
"2020- 07- 13","13,530","13,480","13,530","13,460","12.23K","0.56%"
"2020- 07- 10","13,455","13,510","13,510","13,445","26.08K","-1.03%"
"2020- 07- 09","13,595","13,565","13,850","13,560","29.66K","0.74%"
"2020- 07- 08","13,495","13,500","13,505","13,475","19.36K","0.71%"
"2020- 07- 07","13,400","13,400","13,415","13,375","33.99K","0.56%"
"2020- 07- 06","13,325","13,380","13,380","13,280","9.86K","0.00%"
"2020- 07- 03","13,325","13,330","13,350","13,320","9.23K","0.49%"
"2020- 07- 02","13,260","13,285","13,285","13,240","13.92K","-1.49%"
"2020- 07- 01","13,460","13,445","13,460","13,410","13.63K","0.98%"
"2020- 06- 30","13,330","13,330","13,335","13,295","6.29K","-0.04%"
"2020- 06- 29","13,335","13,335","13,350","13,295","18.22K","0.91%"
"2020- 06- 26","13,215","13,265","13,265","13,185","8.12K","-0.38%"
"2020- 06- 25","13,265","13,235","13,265","13,210","8.44K","-0.38%"
"2020- 06- 24","13,315","13,340","13,380","13,315","15.74K","0.95%"
"2020- 06- 23","13,190","13,215","13,255","13,150","7.35K","0.00%"
"2020- 06- 22","13,190","13,150","13,250","13,150","14.92K","1.62%"
"2020- 06- 19","12,980","12,935","12,980","12,910","6.02K","0.15%"
"2020- 06- 18","12,960","12,980","12,985","12,935","1.45K","-0.04%"
"2020- 06- 17","12,965","12,970","12,980","12,925","7.84K","0.43%"
"2020- 06- 16","12,910","12,920","13,000","12,910","14.50K","0.31%"
"2020- 06- 15","12,870","12,985","13,010","12,860","22.19K","-0.85%"
"2020- 06- 12","12,980","12,955","12,980","12,920","17.32K","0.00%"
"2020- 06- 11","12,980","13,010","13,030","12,955","12.69K","0.62%"
"2020- 06- 10","12,900","12,825","12,900","12,820","7.88K","1.57%"
"2020- 06- 09","12,700","12,710","12,775","12,685","12.01K","0.16%"
"2020- 06- 08","12,680","12,555","12,680","12,555","18.92K","-0.90%"
"2020- 06- 05","12,795","12,820","12,875","12,795","11.01K","0.55%"
"2020- 06- 04","12,725","12,710","12,765","12,695","65.44K","-1.36%"
"2020- 06- 03","12,900","12,950","12,950","12,885","18.26K","-1.19%"
"2020- 06- 02","13,055","13,110","13,115","13,035","14.41K","-0.68%"
"2020- 06- 01","13,145","13,105","13,145","13,055","10.42K","1.66%"
"2020- 05- 29","12,930","12,955","12,975","12,895","6.37K","-0.15%"
"2020- 05- 28","12,950","12,875","12,950","12,845","7.44K","0.86%"
"2020- 05- 27","12,840","12,905","12,915","12,795","19.12K","-1.87%"
"2020- 05- 26","13,085","13,050","13,115","13,025","19.99K","0.38%"
"2020- 05- 25","13,035","13,065","13,065","13,005","18.98K","-0.23%"
"2020- 05- 22","13,065","13,015","13,075","12,990","26.11K","-0.31%"
"2020- 05- 21","13,105","13,185","13,185","13,090","26.74K","-0.49%"
"2020- 05- 20","13,170","13,140","13,200","13,140","7.91K","0.84%"
"2020- 05- 19","13,060","13,060","13,105","13,045","21.87K","-2.03%"
"2020- 05- 18","13,330","13,260","13,335","13,260","13.13K","1.56%"
"2020- 05- 15","13,125","13,075","13,125","13,055","20.55K","1.51%"
"2020- 05- 14","12,930","12,955","12,975","12,905","3.76K","0.54%"
"2020- 05- 13","12,860","12,850","12,860","12,820","7.09K","0.35%"
"2020- 05- 12","12,815","12,760","12,820","12,740","10.57K","-0.19%"
"2020- 05- 11","12,840","12,845","12,875","12,800","14.30K","-1.27%"
"2020- 05- 08","13,005","12,955","13,015","12,945","13.28K","2.36%"
"2020- 05- 07","12,705","12,735","12,770","12,705","12.87K","-1.21%"
"2020- 05- 06","12,860","12,870","12,900","12,845","17.27K","-0.08%"
"2020- 05- 04","12,870","12,825","12,870","12,805","20.63K","-0.73%"
"2020- 04- 29","12,965","12,945","13,000","12,945","10.33K","0.62%"
"2020- 04- 28","12,885","12,955","12,960","12,835","25.34K","-1.72%"
"2020- 04- 27","13,110","13,135","13,135","13,090","9.55K","-0.27%"
"2020- 04- 24","13,145","13,160","13,170","13,110","12.52K","0.27%"
"2020- 04- 23","13,110","13,075","13,130","13,030","35.40K","2.14%"
"2020- 04- 22","12,835","12,830","12,895","12,775","30.20K","-0.12%"
"2020- 04- 21","12,850","12,830","12,850","12,805","29.48K","0.90%"
"2020- 04- 20","12,735","12,715","12,790","12,675","34.01K","-1.16%"
"2020- 04- 17","12,885","13,035","13,055","12,820","20.29K","-2.16%"
"2020- 04- 16","13,170","13,095","13,185","13,080","16.07K","-0.68%"
"2020- 04- 14","13,260","13,255","13,385","13,255","18.76K","1.49%"
"2020- 04- 13","13,065","13,065","13,085","12,950","34.73K","-2.32%"
"2020- 04- 12","13,375","13,375","13,375","13,375","","0.00%"
"2020- 04- 10","13,375","13,420","13,420","12,950","9.83K","5.40%"
"2020- 04- 09","12,690","12,645","12,695","12,625","13.84K","0.28%"
"2020- 04- 08","12,655","12,640","12,715","12,570","16.18K","-1.98%"
"2020- 04- 07","12,910","12,985","13,040","12,830","17.63K","3.95%"
"2020- 04- 06","12,420","12,275","12,435","12,270","18.92K","1.22%"
"2020- 04- 03","12,270","12,325","12,330","12,255","7.35K","1.91%"
"2020- 04- 02","12,040","12,065","12,085","12,005","9.82K","-0.08%"
"2020- 04- 01","12,050","11,995","12,060","11,955","12.85K","-2.15%"
"2020- 03- 31","12,315","12,305","12,350","12,295","10.16K","-0.36%"
"2020- 03- 30","12,360","12,510","12,535","12,315","38.77K","-0.72%"
"2020- 03- 29","12,450","12,450","12,450","12,450","","0.00%"
"2020- 03- 27","12,450","12,385","12,480","12,380","20.32K","1.92%"
"2020- 03- 26","12,215","12,350","12,370","12,215","19.62K","-2.32%"
"2020- 03- 25","12,505","12,775","12,775","12,445","66.72K","4.21%"
"2020- 03- 24","12,000","11,945","12,120","11,900","25.89K","6.29%"
"2020- 03- 23","11,290","11,300","11,340","11,240","10.32K","-0.62%"
