"날짜","종가","시가","고가","저가","거래량","변동 %"
"2022- 09- 20","24,475","24,515","24,650","24,420","0.09K","0.41%"
"2022- 09- 19","24,375","24,615","24,645","24,335","0.10K","-1.08%"
"2022- 09- 16","24,640","24,700","24,735","24,535","0.18K","-0.92%"
"2022- 09- 15","24,870","25,035","25,035","24,845","0.13K","-0.24%"
"2022- 09- 14","24,930","24,625","25,010","24,625","0.33K","-1.79%"
"2022- 09- 13","25,385","25,105","25,405","25,095","0.29K","2.94%"
"2022- 09- 08","24,660","24,755","24,755","24,645","0.02K","0.37%"
"2022- 09- 07","24,570","24,790","24,790","24,520","0.82K","-1.42%"
"2022- 09- 06","24,925","24,900","25,010","24,820","0.02K","0.26%"
"2022- 09- 05","24,860","24,955","25,025","24,785","0.19K","-0.44%"
"2022- 09- 02","24,970","25,110","25,145","24,925","0.52K","-0.18%"
"2022- 09- 01","25,015","25,285","25,300","25,015","0.68K","-2.29%"
"2022- 08- 31","25,600","25,165","25,600","25,165","0.89K","1.09%"
"2022- 08- 30","25,325","25,245","25,375","25,200","0.17K","0.90%"
"2022- 08- 29","25,100","25,000","25,130","25,000","20.94K","-2.14%"
"2022- 08- 26","25,650","25,765","25,800","25,650","18.37K","0.16%"
"2022- 08- 25","25,610","25,440","25,610","25,415","0.05K","0.85%"
"2022- 08- 24","25,395","25,420","25,420","25,175","0.53K","0.61%"
"2022- 08- 23","25,240","25,280","25,430","25,200","3.90K","-1.16%"
"2022- 08- 22","25,535","25,640","25,655","25,515","0.48K","-1.29%"
"2022- 08- 19","25,870","26,060","26,060","25,870","0.10K","-0.65%"
"2022- 08- 18","26,040","25,970","26,065","25,840","0.56K","-0.36%"
"2022- 08- 17","26,135","26,310","26,390","26,105","0.28K","-0.65%"
"2022- 08- 16","26,305","26,335","26,400","26,305","0.30K","0.31%"
"2022- 08- 12","26,225","26,155","26,225","26,140","35.61K","0.29%"
"2022- 08- 11","26,150","26,030","26,150","26,030","1.08K","1.42%"
"2022- 08- 10","25,785","25,845","25,860","25,760","0.25K","-0.81%"
"2022- 08- 09","25,995","25,905","25,995","25,740","34.74K","0.41%"
"2022- 08- 08","25,890","25,815","25,890","25,715","0.06K","0.04%"
"2022- 08- 05","25,880","25,755","25,925","25,755","22.15K","0.92%"
"2022- 08- 04","25,645","25,720","25,720","25,560","0.27K","0.37%"
"2022- 08- 03","25,550","25,285","25,550","25,240","21.77K","0.87%"
"2022- 08- 02","25,330","25,400","25,405","25,235","0.11K","-0.51%"
"2022- 08- 01","25,460","25,480","25,565","25,405","0.78K","-0.10%"
"2022- 07- 29","25,485","25,440","25,515","25,395","0.86K","0.61%"
"2022- 07- 28","25,330","25,305","25,365","25,230","0.22K","0.84%"
"2022- 07- 27","25,120","25,090","25,120","24,895","0.12K","0.26%"
"2022- 07- 26","25,055","24,925","25,090","24,925","0.91K","0.30%"
"2022- 07- 25","24,980","24,785","25,000","24,785","36.88K","0.38%"
"2022- 07- 22","24,885","25,035","25,125","24,885","0.42K","-0.68%"
"2022- 07- 21","25,055","24,840","25,065","24,820","0.16K","0.95%"
"2022- 07- 20","24,820","25,030","25,030","24,775","0.21K","0.69%"
"2022- 07- 19","24,650","24,570","24,660","24,570","0.05K","-0.14%"
"2022- 07- 18","24,685","24,455","24,685","24,415","0.10K","1.84%"
"2022- 07- 15","24,240","24,375","24,375","23,870","2.01K","0.41%"
"2022- 07- 14","24,140","24,215","24,295","24,030","0.07K","-0.23%"
"2022- 07- 13","24,195","24,240","24,300","24,060","0.08K","0.56%"
"2022- 07- 12","24,060","24,305","24,305","23,950","0.61K","-1.01%"
"2022- 07- 11","24,305","24,495","24,510","24,280","0.09K","-0.47%"
"2022- 07- 08","24,420","24,360","24,530","24,360","0.12K","0.60%"
"2022- 07- 07","24,275","24,115","24,330","24,045","0.61K","2.02%"
"2022- 07- 06","23,795","24,050","24,130","23,795","0.69K","-1.86%"
"2022- 07- 05","24,245","23,840","24,265","23,840","0.34K","1.70%"
"2022- 07- 04","23,840","23,900","23,975","23,585","0.40K","-0.27%"
"2022- 07- 01","23,905","24,115","24,265","23,810","0.37K","-1.22%"
"2022- 06- 30","24,200","24,415","24,535","24,200","0.82K","-1.93%"
"2022- 06- 29","24,675","24,960","24,960","24,625","0.28K","-1.46%"
"2022- 06- 28","25,040","24,845","25,040","24,755","0.37K","0.78%"
"2022- 06- 27","24,845","24,560","25,040","24,475","1.27K","1.66%"
"2022- 06- 24","24,440","23,840","24,590","23,840","0.20K","2.00%"
"2022- 06- 23","23,960","24,285","24,360","23,920","0.59K","-1.34%"
"2022- 06- 22","24,285","24,950","24,950","24,285","1.01K","-2.55%"
"2022- 06- 21","24,920","24,710","25,065","24,680","39.55K","0.67%"
"2022- 06- 20","24,755","25,255","25,335","24,575","26.65K","-2.00%"
"2022- 06- 17","25,260","25,020","25,335","24,930","18.69K","-0.49%"
"2022- 06- 16","25,385","25,550","25,875","25,360","98.87K","-0.12%"
"2022- 06- 15","25,415","25,820","25,820","25,285","12.94K","-1.57%"
"2022- 06- 14","25,820","25,520","25,895","25,520","1.11K","-0.73%"
"2022- 06- 13","26,010","26,295","26,480","26,010","2.82K","-3.15%"
"2022- 06- 10","26,855","26,990","26,990","26,845","0.68K","-1.18%"
"2022- 06- 09","27,175","27,075","27,195","27,070","0.31K","-0.28%"
"2022- 06- 08","27,250","27,285","27,340","27,205","0.06K","-0.02%"
"2022- 06- 07","27,255","27,535","27,535","27,250","0.46K","-1.78%"
"2022- 06- 03","27,750","27,715","27,750","27,605","0.13K","0.76%"
"2022- 06- 02","27,540","27,645","27,655","27,540","0.21K","-1.01%"
"2022- 05- 31","27,820","27,660","27,825","27,570","0.08K","0.61%"
"2022- 05- 30","27,650","27,585","27,740","27,585","0.38K","1.21%"
"2022- 05- 27","27,320","27,335","27,410","27,280","0.07K","0.98%"
"2022- 05- 26","27,055","27,115","27,345","26,980","0.10K","-0.20%"
"2022- 05- 25","27,110","27,145","27,230","27,060","0.65K","0.18%"
"2022- 05- 24","27,060","27,415","27,415","27,045","0.83K","-1.29%"
"2022- 05- 23","27,415","27,485","27,550","27,305","0.26K","0.26%"
"2022- 05- 20","27,345","26,955","27,360","26,955","0.31K","1.73%"
"2022- 05- 19","26,880","26,680","26,965","26,680","0.54K","-1.21%"
"2022- 05- 18","27,210","27,315","27,400","27,145","0.07K","0.26%"
"2022- 05- 17","27,140","26,930","27,175","26,930","0.28K","0.59%"
"2022- 05- 16","26,980","27,290","27,290","26,885","0.27K","-0.24%"
"2022- 05- 13","27,045","26,625","27,045","26,625","0.16K","2.08%"
"2022- 05- 12","26,495","26,670","26,895","26,460","0.22K","-1.63%"
"2022- 05- 11","26,935","26,875","26,965","26,800","0.09K","-0.17%"
"2022- 05- 10","26,980","26,830","26,980","26,505","1.74K","-0.53%"
"2022- 05- 09","27,125","27,310","27,330","27,070","0.59K","-1.27%"
"2022- 05- 06","27,475","27,490","27,495","27,385","0.81K","-1.22%"
"2022- 05- 04","27,815","27,960","27,960","27,700","0.05K","-0.13%"
"2022- 05- 03","27,850","27,935","28,040","27,850","0.11K","-0.25%"
"2022- 05- 02","27,920","27,700","27,920","27,700","0.24K","-0.30%"
"2022- 04- 29","28,005","27,740","28,005","27,740","0.47K","1.03%"
"2022- 04- 28","27,720","27,610","27,720","27,425","0.21K","-0.20%"
"2022- 04- 27","27,775","27,505","27,780","27,505","0.24K","-1.10%"
"2022- 04- 26","28,085","28,085","28,155","28,050","0.04K","0.43%"
"2022- 04- 25","27,965","28,095","28,175","27,965","0.28K","-1.74%"
"2022- 04- 22","28,460","28,465","28,465","28,270","19.98K","-0.87%"
"2022- 04- 21","28,710","28,690","28,765","28,655","0.12K","0.33%"
"2022- 04- 20","28,615","28,645","28,645","28,450","0.51K","-0.02%"
"2022- 04- 19","28,620","28,490","28,635","28,490","0.25K","0.95%"
"2022- 04- 18","28,350","28,295","28,380","28,230","39.80K","-0.09%"
"2022- 04- 15","28,375","28,415","28,420","28,220","0.14K","-0.77%"
"2022- 04- 14","28,595","28,500","28,595","28,450","19.64K","0.00%"
"2022- 04- 13","28,595","28,205","28,595","28,160","20.22K","1.85%"
"2022- 04- 12","28,075","28,135","28,175","27,980","0.41K","-0.88%"
"2022- 04- 11","28,325","28,195","28,500","28,195","0.05K","-0.37%"
"2022- 04- 08","28,430","28,480","28,480","28,275","0.15K","0.18%"
"2022- 04- 07","28,380","28,575","28,575","28,355","0.07K","-1.44%"
"2022- 04- 06","28,795","28,780","28,885","28,740","0.05K","-0.86%"
"2022- 04- 05","29,045","29,025","29,045","28,885","0.45K","0.05%"
