"날짜","종가","시가","고가","저가","거래량","변동 %"
"2017- 09- 04","10,280","10,100","10,355","10,100","761.09K","-1.63%"
"2017- 09- 01","10,450","10,405","10,465","10,360","1.02M","0.92%"
"2017- 08- 31","10,355","10,355","10,355","10,295","1.20M","0.83%"
"2017- 08- 30","10,270","10,330","10,375","10,270","1.07M","-0.19%"
"2017- 08- 29","10,290","10,290","10,310","10,205","1.06M","0.10%"
"2017- 08- 28","10,280","10,200","10,300","10,200","749.48K","0.73%"
"2017- 08- 25","10,205","10,225","10,225","10,155","522.37K","0.39%"
"2017- 08- 24","10,165","10,155","10,175","10,120","553.30K","0.64%"
"2017- 08- 23","10,100","10,170","10,170","10,095","511.27K","-0.35%"
"2017- 08- 22","10,135","10,080","10,140","10,070","485.58K","0.90%"
"2017- 08- 21","10,045","10,135","10,135","10,045","448.82K","-0.50%"
"2017- 08- 18","10,095","10,040","10,130","9,985","584.16K","-0.05%"
"2017- 08- 17","10,100","9,985","10,105","9,975","664.91K","1.20%"
"2017- 08- 16","9,980","9,885","9,980","9,885","671.24K","1.63%"
"2017- 08- 14","9,820","9,845","9,880","9,770","552.78K","0.51%"
"2017- 08- 11","9,770","9,800","9,920","9,735","1.15M","-2.10%"
"2017- 08- 10","9,980","9,975","10,045","9,900","752.36K","0.05%"
"2017- 08- 09","9,975","10,010","10,060","9,955","636.75K","-1.24%"
"2017- 08- 08","10,100","10,070","10,105","9,985","570.41K","0.40%"
"2017- 08- 07","10,060","9,885","10,075","9,885","418.43K","1.82%"
"2017- 08- 04","9,880","9,965","10,010","9,825","700.23K","-0.35%"
"2017- 08- 03","9,915","10,195","10,195","9,915","771.72K","-2.65%"
"2017- 08- 02","10,185","10,135","10,195","10,120","679.19K","0.74%"
"2017- 08- 01","10,110","10,180","10,195","10,100","665.32K","-0.20%"
"2017- 07- 31","10,130","10,110","10,155","10,010","534.22K","-0.59%"
"2017- 07- 28","10,190","10,400","10,400","10,150","935.14K","-1.92%"
"2017- 07- 27","10,390","10,370","10,430","10,350","691.59K","0.05%"
"2017- 07- 26","10,385","10,380","10,400","10,280","711.07K","0.44%"
"2017- 07- 25","10,340","10,490","10,495","10,325","786.90K","-1.19%"
"2017- 07- 24","10,465","10,465","10,515","10,450","548.73K","0.14%"
"2017- 07- 21","10,450","10,520","10,520","10,415","746.74K","-0.67%"
"2017- 07- 20","10,520","10,480","10,545","10,405","653.95K","1.30%"
"2017- 07- 19","10,385","10,330","10,405","10,280","659.52K","1.12%"
"2017- 07- 18","10,270","10,210","10,280","10,205","742.58K","0.15%"
"2017- 07- 17","10,255","10,210","10,255","10,145","511.35K","1.48%"
"2017- 07- 14","10,105","10,125","10,135","10,050","589.12K","0.05%"
"2017- 07- 13","10,100","10,080","10,145","10,045","1.07M","0.50%"
"2017- 07- 12","10,050","10,205","10,215","10,050","1.12M","-1.28%"
"2017- 07- 11","10,180","10,280","10,285","10,155","658.54K","-0.78%"
"2017- 07- 10","10,260","10,415","10,415","10,225","581.82K","-0.58%"
"2017- 07- 07","10,320","10,290","10,320","10,245","535.56K","0.05%"
"2017- 07- 06","10,315","10,240","10,330","10,240","639.12K","0.59%"
"2017- 07- 05","10,255","10,155","10,255","10,155","480.20K","0.59%"
"2017- 07- 04","10,195","10,290","10,315","10,155","710.60K","-0.83%"
"2017- 07- 03","10,280","10,440","10,440","10,240","631.99K","-0.87%"
"2017- 06- 30","10,370","10,265","10,375","10,265","568.98K","0.00%"
"2017- 06- 29","10,370","10,380","10,450","10,290","462.55K","0.68%"
"2017- 06- 28","10,300","10,365","10,420","10,280","557.27K","-1.34%"
"2017- 06- 27","10,440","10,435","10,470","10,400","548.15K","0.72%"
"2017- 06- 26","10,365","10,365","10,375","10,315","437.79K","0.10%"
"2017- 06- 23","10,355","10,295","10,355","10,245","473.60K","0.73%"
"2017- 06- 22","10,280","10,340","10,340","10,240","759.00K","0.00%"
"2017- 06- 21","10,280","10,350","10,350","10,250","1.05M","-1.06%"
"2017- 06- 20","10,390","10,445","10,485","10,380","763.03K","-0.29%"
"2017- 06- 19","10,420","10,280","10,425","10,280","655.68K","1.26%"
"2017- 06- 16","10,290","10,320","10,320","10,205","510.36K","0.05%"
"2017- 06- 15","10,285","10,285","10,340","10,170","705.55K","0.00%"
"2017- 06- 14","10,285","10,305","10,385","10,250","538.17K","0.24%"
"2017- 06- 13","10,260","10,190","10,260","10,150","688.31K","1.08%"
"2017- 06- 12","10,150","10,000","10,325","10,000","631.48K","-2.07%"
"2017- 06- 09","10,365","10,340","10,375","10,300","690.47K","0.29%"
"2017- 06- 08","10,335","10,235","10,335","10,210","602.81K","1.03%"
"2017- 06- 07","10,230","10,100","10,230","10,095","741.15K","0.74%"
"2017- 06- 05","10,155","10,085","10,155","10,040","429.24K","0.94%"
"2017- 06- 02","10,060","9,990","10,060","9,970","654.30K","0.90%"
"2017- 06- 01","9,970","9,935","9,970","9,900","688.10K","0.66%"
"2017- 05- 31","9,905","9,865","9,930","9,830","1.47M","0.76%"
"2017- 05- 30","9,830","9,810","9,840","9,750","1.22M","0.61%"
"2017- 05- 29","9,770","9,870","9,870","9,750","651.72K","-0.71%"
"2017- 05- 26","9,840","9,850","9,850","9,800","349.02K","0.10%"
"2017- 05- 25","9,830","9,890","9,890","9,785","306.35K","-0.15%"
"2017- 05- 24","9,845","9,780","9,845","9,770","412.49K","0.92%"
"2017- 05- 23","9,755","9,770","9,790","9,735","329.98K","0.10%"
"2017- 05- 22","9,745","9,800","9,800","9,710","327.35K","-0.20%"
"2017- 05- 19","9,765","9,790","9,790","9,665","492.93K","1.03%"
"2017- 05- 18","9,665","9,590","9,685","9,590","382.04K","-0.57%"
"2017- 05- 17","9,720","9,780","9,780","9,690","374.07K","0.10%"
"2017- 05- 16","9,710","9,850","9,855","9,695","484.18K","-0.87%"
"2017- 05- 15","9,795","9,755","9,850","9,745","318.46K","0.41%"
"2017- 05- 12","9,755","9,815","9,860","9,725","527.95K","-1.06%"
"2017- 05- 11","9,860","9,810","9,860","9,755","472.53K","0.77%"
"2017- 05- 10","9,785","9,900","9,900","9,730","1.13M","-0.15%"
"2017- 05- 08","9,800","9,630","9,805","9,630","1.24M","1.92%"
"2017- 05- 04","9,615","9,495","9,615","9,470","1.80M","1.58%"
"2017- 05- 02","9,465","9,475","9,505","9,420","299.85K","0.05%"
