"날짜","종가","시가","고가","저가","거래량","변동 %"
"2001- 10- 26","50.37","50.12","50.58","49.99","308.00K","0.54%"
"2001- 10- 25","50.10","49.00","50.15","48.70","773.60K","1.42%"
"2001- 10- 24","49.40","49.50","49.70","49.20","445.00K","-0.04%"
"2001- 10- 23","49.42","49.85","50.09","49.38","397.60K","-0.38%"
"2001- 10- 22","49.61","48.85","49.72","48.80","449.80K","1.49%"
"2001- 10- 19","48.88","48.55","49.05","48.25","536.80K","0.29%"
"2001- 10- 18","48.74","49.01","49.14","48.54","476.60K","-0.53%"
"2001- 10- 17","49.00","50.40","50.51","49.00","516.20K","-2.04%"
"2001- 10- 16","50.02","49.70","50.30","49.65","1.28M","0.58%"
"2001- 10- 15","49.73","49.40","49.77","49.17","458.60K","0.14%"
"2001- 10- 12","49.66","49.73","49.95","48.87","353.40K","-0.78%"
"2001- 10- 11","50.05","49.88","50.13","49.73","540.20K","1.83%"
"2001- 10- 10","49.15","48.08","49.17","48.08","665.60K","2.37%"
"2001- 10- 09","48.01","48.30","48.33","47.95","466.40K","-0.66%"
"2001- 10- 08","48.33","48.23","48.65","48.16","726.80K","-0.66%"
"2001- 10- 05","48.65","48.62","48.77","47.97","338.00K","0.06%"
"2001- 10- 04","48.62","49.09","49.49","48.62","579.00K","0.31%"
"2001- 10- 03","48.47","47.17","48.90","47.17","722.60K","1.78%"
"2001- 10- 02","47.62","47.02","47.67","47.00","983.40K","1.21%"
"2001- 10- 01","47.05","47.10","47.30","46.66","922.00K","-0.91%"
"2001- 09- 28","47.48","46.67","47.48","46.67","365.80K","2.70%"
"2001- 09- 27","46.23","45.80","46.45","45.38","406.20K","1.01%"
"2001- 09- 26","45.77","46.42","46.42","45.63","244.20K","-0.76%"
"2001- 09- 25","46.12","45.98","46.32","45.50","190.00K","0.92%"
"2001- 09- 24","45.70","45.50","45.98","45.13","578.00K","3.23%"
"2001- 09- 21","44.27","43.50","45.00","43.40","223.20K","-1.62%"
"2001- 09- 20","45.00","45.75","45.95","45.00","218.20K","-3.23%"
"2001- 09- 19","46.50","47.25","47.52","45.10","257.20K","-1.34%"
"2001- 09- 18","47.13","47.73","48.00","47.08","318.40K","-1.28%"
"2001- 09- 17","47.74","47.12","48.55","47.12","410.00K","-4.75%"
"2001- 09- 10","50.12","49.65","50.30","49.38","75.20K","0.74%"
"2001- 09- 07","49.75","50.52","50.84","49.75","133.20K","-2.01%"
"2001- 09- 06","50.77","51.70","51.70","50.77","90.60K","-2.05%"
"2001- 09- 05","51.83","51.92","52.06","51.26","45.80K","-0.13%"
"2001- 09- 04","51.90","52.17","53.03","51.90","71.60K","-0.52%"
