"날짜","종가","시가","고가","저가","거래량","변동 %"
"2014- 04- 28","110.26","110.28","110.28","110.26","2.30M","0.00%"
"2014- 04- 25","110.26","110.26","110.27","110.26","75.51K","0.00%"
"2014- 04- 24","110.26","110.27","110.27","110.26","169.99K","0.00%"
"2014- 04- 23","110.26","110.27","110.27","110.26","157.06K","0.00%"
"2014- 04- 22","110.26","110.26","110.27","110.26","103.76K","0.01%"
"2014- 04- 21","110.25","110.28","110.28","110.25","88.64K","-0.01%"
"2014- 04- 17","110.26","110.28","110.28","110.26","253.87K","-0.01%"
"2014- 04- 16","110.27","110.26","110.28","110.26","210.28K","0.00%"
"2014- 04- 15","110.27","110.28","110.28","110.26","272.75K","0.01%"
"2014- 04- 14","110.26","110.28","110.28","110.26","1.81M","-0.01%"
"2014- 04- 11","110.27","110.27","110.28","110.27","179.61K","0.00%"
"2014- 04- 10","110.27","110.28","110.28","110.27","99.40K","0.00%"
