"날짜","종가","시가","고가","저가","거래량","변동 %"
"2023- 03- 23","12,715","13,005","13,005","12,675","1.76M","-3.23%"
"2023- 03- 22","13,140","13,085","13,155","13,085","837.45K","1.08%"
"2023- 03- 21","13,000","12,930","13,000","12,910","536.53K","1.40%"
"2023- 03- 20","12,820","12,955","12,955","12,820","804.51K","-1.08%"
"2023- 03- 19","12,960","12,960","12,960","12,960","","0.00%"
"2023- 03- 17","12,960","12,950","12,995","12,905","646.99K","0.86%"
"2023- 03- 16","12,850","12,765","12,885","12,765","974.65K","0.16%"
"2023- 03- 15","12,830","12,835","12,835","12,760","1.08M","1.18%"
"2023- 03- 14","12,680","12,580","12,705","12,550","1.13M","-1.21%"
"2023- 03- 13","12,835","12,890","12,915","12,790","4.30M","-0.62%"
"2023- 03- 12","12,915","12,915","12,915","12,915","","0.00%"
"2023- 03- 10","12,915","13,000","13,000","12,900","890.59K","-2.31%"
"2023- 03- 09","13,220","13,160","13,220","13,155","384.59K","0.19%"
"2023- 03- 08","13,195","13,165","13,220","13,140","600.47K","-0.08%"
"2023- 03- 07","13,205","13,180","13,225","13,180","416.04K","0.34%"
"2023- 03- 06","13,160","13,095","13,195","13,090","911.52K","1.50%"
"2023- 03- 03","12,965","13,050","13,065","12,930","650.01K","0.04%"
"2023- 03- 02","12,960","13,205","13,205","12,915","1.06M","-1.93%"
"2023- 02- 28","13,215","13,170","13,235","13,135","556.15K","0.34%"
"2023- 02- 27","13,170","13,100","13,170","13,065","542.79K","0.53%"
"2023- 02- 26","13,100","13,100","13,100","13,100","","0.00%"
"2023- 02- 24","13,100","13,050","13,100","13,020","1.08M","0.46%"
"2023- 02- 23","13,040","13,080","13,100","13,000","554.59K","-0.42%"
"2023- 02- 22","13,095","13,085","13,105","13,050","1.03M","-0.72%"
"2023- 02- 21","13,190","13,240","13,240","13,175","493.06K","-0.38%"
"2023- 02- 20","13,240","13,250","13,260","13,210","2.18M","-0.08%"
"2023- 02- 17","13,250","13,195","13,300","13,185","1.31M","-0.90%"
"2023- 02- 16","13,370","13,315","13,390","13,315","2.33M","1.21%"
"2023- 02- 15","13,210","13,135","13,250","13,135","867.11K","0.61%"
"2023- 02- 14","13,130","13,195","13,195","13,100","480.02K","0.69%"
"2023- 02- 13","13,040","12,935","13,040","12,925","616.44K","1.01%"
"2023- 02- 10","12,910","12,945","12,945","12,890","717.93K","-1.26%"
"2023- 02- 09","13,075","13,030","13,075","13,000","766.95K","-0.49%"
"2023- 02- 08","13,140","13,025","13,145","13,020","685.22K","1.58%"
"2023- 02- 07","12,935","12,940","12,985","12,920","631.93K","0.12%"
"2023- 02- 06","12,920","12,860","12,920","12,840","814.20K","0.98%"
"2023- 02- 05","12,795","12,795","12,795","12,795","","0.00%"
"2023- 02- 03","12,795","12,705","12,795","12,675","1.07M","1.35%"
"2023- 02- 02","12,625","12,605","12,655","12,575","946.08K","0.76%"
"2023- 02- 01","12,530","12,550","12,560","12,515","952.59K","1.09%"
"2023- 01- 31","12,395","12,430","12,440","12,365","999.83K","-0.64%"
"2023- 01- 30","12,475","12,525","12,525","12,465","722.24K","-0.44%"
"2023- 01- 27","12,530","12,595","12,595","12,485","748.87K","0.52%"
"2023- 01- 26","12,465","12,430","12,470","12,420","575.87K","0.73%"
"2023- 01- 25","12,375","12,365","12,420","12,365","561.37K","1.98%"
"2023- 01- 20","12,135","12,095","12,155","12,065","724.10K","-0.16%"
"2023- 01- 19","12,155","12,300","12,300","12,140","864.23K","-2.13%"
"2023- 01- 18","12,420","12,400","12,505","12,355","851.18K","0.08%"
"2023- 01- 17","12,410","12,420","12,440","12,385","449.43K","0.04%"
"2023- 01- 16","12,405","12,415","12,435","12,385","678.80K","0.00%"
"2023- 01- 13","12,405","12,415","12,430","12,360","772.04K","-0.08%"
"2023- 01- 12","12,415","12,355","12,435","12,350","657.08K","1.14%"
"2023- 01- 11","12,275","12,210","12,310","12,210","750.98K","0.95%"
"2023- 01- 10","12,160","12,185","12,185","12,065","634.35K","-0.33%"
"2023- 01- 09","12,200","12,305","12,305","12,185","1.07M","0.29%"
"2023- 01- 08","12,165","12,165","12,165","12,165","","0.00%"
"2023- 01- 06","12,165","12,245","12,245","12,110","510.81K","-0.77%"
"2023- 01- 05","12,260","12,295","12,315","12,230","518.83K","0.20%"
"2023- 01- 04","12,235","12,250","12,285","12,205","4.79M","-0.41%"
"2023- 01- 03","12,285","12,275","12,320","12,190","4.12M","0.04%"
"2023- 01- 02","12,280","12,125","12,285","12,040","391.02K","2.04%"
"2022- 12- 29","12,035","12,150","12,150","12,000","621.76K","-1.31%"
"2022- 12- 28","12,195","12,250","12,250","12,180","806.09K","-1.37%"
"2022- 12- 27","12,365","12,380","12,380","12,280","629.47K","0.12%"
"2022- 12- 26","12,350","12,330","12,370","12,305","303.19K","0.53%"
"2022- 12- 23","12,285","12,370","12,370","12,275","661.05K","-1.33%"
"2022- 12- 22","12,450","12,485","12,525","12,430","762.13K","0.57%"
"2022- 12- 21","12,380","12,380","12,440","12,345","978.44K","0.94%"
"2022- 12- 20","12,265","12,540","12,540","12,265","1.46M","-2.70%"
"2022- 12- 19","12,605","12,750","12,750","12,555","813.03K","-1.29%"
"2022- 12- 18","12,770","12,770","12,770","12,770","","0.00%"
"2022- 12- 16","12,770","13,000","13,000","12,765","1.65M","-2.37%"
"2022- 12- 15","13,080","13,060","13,085","13,035","846.69K","-0.15%"
"2022- 12- 14","13,100","13,030","13,150","13,030","885.16K","0.54%"
"2022- 12- 13","13,030","13,035","13,085","13,010","1.30M","1.09%"
"2022- 12- 12","12,890","12,880","12,940","12,870","649.63K","-0.58%"
"2022- 12- 11","12,965","12,965","12,965","12,965","","0.00%"
"2022- 12- 09","12,965","13,085","13,100","12,945","735.96K","-0.35%"
"2022- 12- 08","13,010","13,005","13,035","12,985","574.18K","-0.42%"
"2022- 12- 07","13,065","13,095","13,125","13,000","1.51M","-1.28%"
"2022- 12- 06","13,235","13,110","13,235","13,090","664.40K","0.30%"
"2022- 12- 05","13,195","13,285","13,285","13,165","1.72M","-0.68%"
"2022- 12- 04","13,285","13,285","13,285","13,285","","0.00%"
"2022- 12- 02","13,285","13,315","13,330","13,245","587.64K","-0.15%"
"2022- 12- 01","13,305","13,325","13,390","13,280","2.00M","1.53%"
"2022- 11- 30","13,105","13,230","13,230","13,085","1.56M","-1.09%"
"2022- 11- 29","13,250","13,350","13,360","13,195","1.08M","-1.45%"
"2022- 11- 28","13,445","13,455","13,480","13,410","891.67K","0.15%"
"2022- 11- 27","13,425","13,425","13,425","13,425","","0.00%"
"2022- 11- 25","13,425","13,430","13,510","13,360","682.22K","-0.04%"
"2022- 11- 24","13,430","13,575","13,580","13,420","1.10M","-1.00%"
"2022- 11- 23","13,565","13,570","13,600","13,535","2.06M","0.86%"
"2022- 11- 22","13,450","13,450","13,515","13,405","2.33M","0.07%"
"2022- 11- 21","13,440","13,325","13,455","13,320","1.75M","1.43%"
"2022- 11- 18","13,250","13,325","13,325","13,245","454.61K","-0.97%"
"2022- 11- 17","13,380","13,295","13,380","13,245","976.03K","0.64%"
"2022- 11- 16","13,295","13,165","13,320","13,155","905.41K","0.99%"
"2022- 11- 15","13,165","13,190","13,215","13,130","1.78M","-0.42%"
"2022- 11- 14","13,220","13,170","13,285","13,065","1.01M","0.53%"
"2022- 11- 13","13,150","13,150","13,150","13,150","","0.00%"
"2022- 11- 11","13,150","13,645","13,645","13,075","1.38M","1.54%"
"2022- 11- 10","12,950","12,895","12,955","12,825","1.28M","-0.92%"
"2022- 11- 09","13,070","13,215","13,245","13,055","2.96M","-1.02%"
"2022- 11- 08","13,205","13,305","13,310","13,185","995.22K","-0.11%"
"2022- 11- 07","13,220","13,240","13,300","13,205","881.00K","-0.41%"
"2022- 11- 06","13,275","13,275","13,275","13,275","","0.00%"
"2022- 11- 04","13,275","13,275","13,310","13,225","850.45K","-1.15%"
"2022- 11- 03","13,430","13,430","13,440","13,385","1.58M","-2.18%"
"2022- 11- 02","13,730","13,715","13,750","13,690","550.79K","-0.83%"
"2022- 11- 01","13,845","13,850","13,890","13,795","1.99M","-0.36%"
"2022- 10- 31","13,895","13,820","13,895","13,815","1.18M","3.23%"
"2022- 10- 28","13,460","13,510","13,515","13,435","3.07M","-1.90%"
"2022- 10- 27","13,720","13,660","13,775","13,660","665.04K","0.22%"
"2022- 10- 26","13,690","13,705","13,740","13,665","959.16K","0.04%"
"2022- 10- 25","13,685","13,720","13,775","13,665","859.87K","0.70%"
"2022- 10- 24","13,590","13,505","13,625","13,505","1.39M","2.84%"
"2022- 10- 21","13,215","13,140","13,230","13,120","1.03M","-0.45%"
"2022- 10- 20","13,275","13,305","13,305","13,210","1.46M","-0.67%"
"2022- 10- 19","13,365","13,425","13,430","13,325","469.99K","0.07%"
"2022- 10- 18","13,355","13,300","13,410","13,280","897.24K","2.49%"
"2022- 10- 17","13,030","13,120","13,120","12,975","876.03K","-1.70%"
"2022- 10- 14","13,255","13,150","13,255","13,145","1.63M","3.03%"
"2022- 10- 13","12,865","12,870","12,880","12,830","493.70K","-0.77%"
"2022- 10- 12","12,965","12,945","12,965","12,895","1.43M","-0.19%"
"2022- 10- 11","12,990","13,060","13,060","12,945","1.08M","-1.70%"
"2022- 10- 10","13,215","13,215","13,215","13,215","","0.00%"
"2022- 10- 07","13,215","13,215","13,285","13,195","1.31M","-1.09%"
"2022- 10- 06","13,360","13,490","13,500","13,340","668.86K","-0.04%"
"2022- 10- 05","13,365","13,465","13,490","13,365","931.44K","0.41%"
"2022- 10- 04","13,310","13,275","13,345","13,270","766.37K","1.37%"
"2022- 09- 30","13,130","13,125","13,160","13,040","1.40M","-1.65%"
"2022- 09- 29","13,350","13,295","13,430","13,295","831.34K","1.52%"
"2022- 09- 28","13,150","13,095","13,170","13,055","1.26M","-0.49%"
"2022- 09- 27","13,215","13,175","13,225","13,160","1.27M","0.27%"
"2022- 09- 26","13,180","13,175","13,230","13,140","1.58M","-0.79%"
"2022- 09- 25","13,285","13,285","13,285","13,285","","0.00%"
"2022- 09- 23","13,285","13,375","13,375","13,255","760.12K","-0.75%"
"2022- 09- 22","13,385","13,325","13,385","13,230","1.38M","-0.82%"
"2022- 09- 21","13,495","13,475","13,530","13,440","1.12M","-1.06%"
"2022- 09- 20","13,640","13,630","13,665","13,600","578.77K","1.00%"
"2022- 09- 19","13,505","13,515","13,540","13,460","1.06M","-0.07%"
"2022- 09- 18","13,515","13,515","13,515","13,515","","0.00%"
"2022- 09- 16","13,515","13,675","13,675","13,495","1.11M","-2.28%"
"2022- 09- 15","13,830","13,820","13,870","13,800","814.03K","0.40%"
"2022- 09- 14","13,775","13,785","13,805","13,735","1.73M","-3.23%"
"2022- 09- 13","14,235","14,210","14,240","14,175","1.42M","2.93%"
"2022- 09- 08","13,830","13,720","13,840","13,720","1.18M","1.88%"
"2022- 09- 07","13,575","13,545","13,585","13,495","997.44K","-0.11%"
