,DAA
2018-05-04,103.87691637220014
2018-05-07,103.88633637220018
2018-05-08,103.87691637220016
2018-05-09,103.88633637220019
2018-05-10,103.89575637220018
2018-05-11,103.90517637220019
2018-05-14,103.89575637220018
2018-05-15,103.9145963722002
2018-05-16,103.90517637220017
2018-05-17,103.93343637220019
2018-05-18,103.93343637220019
2018-05-21,103.92401637220017
2018-05-22,103.92401637220017
2018-05-23,103.96169637220017
2018-05-24,103.96169637220017
2018-05-25,103.98995637220017
2018-05-29,104.01821637220019
2018-05-30,103.99937637220017
2018-05-31,104.00879637220017
2018-06-01,103.87938319620018
2018-06-04,103.53364271380018
2018-06-05,103.98659414740018
2018-06-06,103.79775490500018
2018-06-07,104.17178262180019
2018-06-08,104.03526185300018
2018-06-11,103.96847588580016
2018-06-12,104.08949385140016
2018-06-13,103.85234681220015
2018-06-14,104.35443119060017
2018-06-15,104.03543672100017
2018-06-18,104.31927431060016
2018-06-19,104.32789216180018
2018-06-20,104.10610532820016
2018-06-21,104.00857582020018
2018-06-22,104.21976637700017
2018-06-25,103.47020505460017
2018-06-26,103.95253423060016
2018-06-27,104.03706722980016
2018-06-28,104.18027952820013
2018-06-29,104.41576544100013
2018-07-02,104.27395544100014
2018-07-03,104.28340944100015
2018-07-05,104.30231744100014
2018-07-06,104.30231744100014
2018-07-09,104.30231744100014
2018-07-10,104.30231744100014
2018-07-11,104.32122544100015
2018-07-12,104.33067944100016
2018-07-13,104.33067944100016
2018-07-16,104.34013344100015
2018-07-17,104.34013344100015
2018-07-18,104.34958744100015
2018-07-19,104.34958744100015
2018-07-20,104.35904144100013
2018-07-23,104.36849544100014
2018-07-24,104.36849544100014
